brand,age,mileage,engine_size,fuel_type,transmission,owners,condition,price
Nissan,14.5,209133,2.0,Electric,Manual,1,Fair,2256.15
Volkswagen,10.1,155126,4.0,Petrol,Manual,1,Fair,11365.99
Ford,3.5,59601,1.6,Petrol,Manual,2,Fair,11294.28
Volkswagen,16.6,278378,3.5,Hybrid,Automatic,1,Fair,3211.68
Audi,4.1,60254,1.2,Electric,Automatic,2,Excellent,19584.38
Maruti,7.4,81150,1.8,Diesel,Manual,1,Good,7694.95
Audi,0.6,9548,2.0,Hybrid,Automatic,1,Excellent,56007.27
Ford,13.3,177809,4.0,Hybrid,Automatic,1,Poor,5562.3
Honda,7.5,92792,3.0,Petrol,Manual,3,Good,13161.76
Hyundai,11.9,204476,1.0,Hybrid,Automatic,1,Excellent,1990.73
Toyota,4.5,80803,2.2,Electric,Automatic,2,Poor,14907.87
Maruti,17.4,213279,3.0,Diesel,Manual,1,Fair,1965.99
Toyota,8.0,122891,1.2,Diesel,Manual,1,Good,5559.96
Hyundai,9.3,167101,1.2,Petrol,Automatic,1,Excellent,3628.83
Volkswagen,9.2,124586,2.5,Diesel,Automatic,1,Excellent,12683.17
Nissan,13.2,221967,2.0,Diesel,Automatic,3,Fair,2443.51
Maruti,11.8,159732,1.6,Diesel,Manual,1,Poor,2108.23
Hyundai,14.7,171387,1.2,Hybrid,Manual,1,Excellent,2003.13
Toyota,16.3,180378,2.5,Electric,Manual,4,Poor,2506.38
Audi,15.0,186437,3.5,Electric,Manual,1,Good,8855.51
Honda,3.6,17784,4.0,Hybrid,Automatic,1,Poor,31470.77
Audi,3.5,54371,1.8,Diesel,Automatic,3,Good,26638.07
Audi,9.6,82292,1.4,Electric,Automatic,1,Fair,9174.78
BMW,16.2,126217,4.0,Petrol,Manual,1,Good,9125.28
Toyota,11.7,157794,1.4,Hybrid,Manual,2,Fair,3228.03
Honda,7.8,102200,2.0,Diesel,Automatic,3,Good,9879.24
Ford,2.7,16267,1.8,Diesel,Automatic,2,Excellent,21254.92
Mercedes,16.7,232809,4.0,Electric,Manual,1,Excellent,7424.59
Honda,13.7,204728,1.4,Petrol,Automatic,1,Fair,1822.15
Toyota,15.9,286189,4.0,Diesel,Manual,4,Good,3737.71
Mercedes,8.3,138636,1.8,Diesel,Automatic,2,Good,12892.01
Audi,14.5,180479,1.2,Petrol,Manual,1,Fair,2461.79
Ford,13.5,181374,2.5,Electric,Manual,1,Excellent,5102.19
Toyota,12.8,178955,4.0,Hybrid,Automatic,1,Fair,8314.83
Mercedes,5.8,67945,2.5,Electric,Automatic,1,Poor,24297.66
BMW,2.7,28560,3.5,Petrol,Automatic,1,Good,62870.23
Mercedes,17.1,204862,1.6,Diesel,Automatic,2,Good,2979.05
Maruti,15.6,159937,2.0,Diesel,Automatic,1,Excellent,2880.29
Nissan,2.2,42823,1.6,Diesel,Automatic,1,Good,17999.58
Ford,17.8,214612,2.2,Diesel,Automatic,2,Poor,1515.49
Toyota,11.6,129226,3.0,Hybrid,Manual,1,Excellent,11144.71
Volkswagen,1.3,22542,1.6,Petrol,Automatic,2,Good,22712.97
Hyundai,6.2,112363,2.5,Electric,Manual,1,Excellent,14580.52
Mercedes,17.1,176135,2.2,Diesel,Automatic,2,Fair,4014.41
Ford,6.1,85667,3.0,Hybrid,Manual,2,Fair,16391.79
Hyundai,16.3,156050,2.0,Electric,Automatic,3,Poor,1936.14
Maruti,13.0,232994,2.5,Electric,Automatic,1,Excellent,3814.48
BMW,3.5,42563,3.0,Electric,Automatic,1,Fair,46683.85
Volkswagen,2.6,53843,2.2,Electric,Automatic,1,Excellent,33070.19
Volkswagen,16.9,237970,2.0,Electric,Automatic,1,Good,2356.78
Volkswagen,10.9,169666,2.5,Diesel,Automatic,1,Poor,5959.86
Toyota,2.4,44167,1.2,Hybrid,Manual,3,Fair,11456.37
Maruti,3.1,30691,3.0,Diesel,Manual,1,Poor,17501.2
BMW,10.2,147386,1.2,Electric,Manual,1,Good,6669.0
Volkswagen,16.8,305673,1.0,Hybrid,Automatic,4,Fair,1500
Audi,3.6,61129,1.0,Hybrid,Manual,2,Fair,12306.34
Nissan,2.5,39390,4.0,Diesel,Manual,1,Good,40149.35
BMW,13.2,231658,1.0,Hybrid,Automatic,4,Good,2172.33
Maruti,10.7,123248,3.5,Electric,Automatic,2,Excellent,10468.19
Volkswagen,8.9,132415,3.5,Hybrid,Automatic,1,Fair,14763.99
Hyundai,13.9,227435,1.2,Hybrid,Manual,1,Good,1500
Mercedes,4.9,68629,1.2,Hybrid,Manual,2,Excellent,16649.58
Toyota,2.9,40709,3.0,Electric,Manual,1,Good,34123.45
Toyota,12.3,176218,1.2,Hybrid,Manual,2,Excellent,3092.82
Volkswagen,2.4,21107,1.8,Petrol,Manual,1,Good,23729.49
Mercedes,6.4,94588,1.0,Electric,Manual,1,Fair,8304.59
Toyota,12.2,227448,3.5,Hybrid,Automatic,2,Excellent,6897.72
Volkswagen,2.2,39493,1.6,Electric,Manual,1,Fair,20322.53
Toyota,1.0,17575,3.5,Diesel,Automatic,2,Excellent,61826.45
Mercedes,2.4,28261,3.5,Electric,Automatic,1,Good,77930.48
Nissan,11.3,136803,1.6,Hybrid,Manual,1,Excellent,4728.35
Toyota,0.6,5897,1.4,Electric,Manual,1,Fair,22797.12
Audi,15.4,224950,1.2,Electric,Manual,2,Excellent,2229.33
Nissan,15.9,212936,1.0,Hybrid,Manual,2,Fair,1500
Ford,4.3,44356,1.4,Electric,Automatic,2,Excellent,13160.6
Volkswagen,2.0,17455,1.4,Electric,Automatic,1,Excellent,25241.55
Ford,14.5,191821,1.8,Hybrid,Manual,2,Excellent,2664.73
Mercedes,6.9,111051,1.6,Petrol,Manual,2,Good,12652.16
Volkswagen,11.5,210026,1.2,Diesel,Automatic,1,Excellent,3012.97
Honda,15.8,331595,3.5,Petrol,Manual,2,Fair,2906.85
Volkswagen,17.2,146964,4.0,Hybrid,Automatic,2,Good,6381.96
Toyota,4.4,65596,1.2,Petrol,Manual,1,Fair,9193.74
Nissan,11.6,262626,1.8,Petrol,Manual,1,Good,2476.38
Toyota,5.9,95180,2.5,Petrol,Automatic,2,Fair,14534.57
Volkswagen,8.4,96711,1.8,Diesel,Manual,1,Excellent,10142.85
Volkswagen,5.3,66372,2.5,Hybrid,Automatic,2,Good,23151.9
Mercedes,14.3,197497,2.5,Diesel,Automatic,1,Good,6046.7
Nissan,8.4,93567,3.5,Petrol,Manual,1,Poor,10260.79
Maruti,5.6,80612,1.4,Electric,Manual,1,Good,8342.52
Audi,6.6,111146,1.2,Electric,Automatic,3,Good,10044.09
Honda,12.5,293114,1.0,Hybrid,Automatic,1,Fair,1532.37
Toyota,7.3,119749,1.8,Electric,Automatic,1,Good,11006.93
Nissan,7.1,66733,4.0,Electric,Automatic,1,Good,26349.66
Honda,0.9,16244,1.0,Hybrid,Manual,2,Good,14555.47
BMW,11.9,137190,2.0,Diesel,Manual,2,Poor,5529.1
Honda,8.2,117237,3.5,Petrol,Manual,1,Excellent,15881.3
Honda,5.2,115388,1.8,Electric,Automatic,3,Good,12797.08
Nissan,5.8,91861,3.5,Electric,Automatic,3,Excellent,20577.78
Honda,8.9,143304,4.0,Diesel,Automatic,1,Excellent,17685.76
Maruti,12.7,168561,3.5,Hybrid,Automatic,1,Good,6206.01
Honda,17.3,146546,3.5,Diesel,Manual,4,Excellent,4381.95
Volkswagen,12.7,163544,1.4,Diesel,Manual,2,Fair,2987.07
Hyundai,15.3,279997,2.2,Diesel,Manual,3,Good,1834.5
Honda,5.1,94892,1.2,Electric,Manual,2,Fair,8014.8
Audi,16.6,220802,2.2,Petrol,Automatic,1,Good,3339.66
Hyundai,8.6,128844,1.4,Hybrid,Manual,1,Good,5541.77
Maruti,10.3,169540,1.6,Electric,Automatic,1,Excellent,4157.2
Audi,0.8,5500,1.8,Electric,Automatic,1,Fair,39516.75
BMW,11.0,156604,1.6,Petrol,Automatic,1,Fair,6396.39
Ford,11.1,149522,4.0,Diesel,Automatic,4,Excellent,10535.06
Honda,14.2,156332,1.2,Petrol,Automatic,1,Good,2434.51
Nissan,5.0,64420,1.8,Petrol,Manual,3,Fair,9739.26
Toyota,1.3,11975,3.0,Diesel,Automatic,2,Good,43976.4
Nissan,15.4,214165,2.5,Diesel,Manual,1,Good,2931.84
Nissan,2.7,46127,4.0,Diesel,Automatic,3,Poor,29473.84
Honda,11.1,153763,1.4,Diesel,Manual,1,Excellent,4208.18
Honda,9.7,139981,2.2,Hybrid,Manual,2,Good,7603.68
Ford,3.8,32930,1.8,Hybrid,Manual,1,Excellent,17259.36
Maruti,10.8,166748,2.2,Petrol,Manual,1,Fair,3738.05
BMW,12.0,125620,2.0,Diesel,Automatic,2,Fair,8178.94
Ford,7.2,109125,3.5,Electric,Manual,3,Good,18113.7
Mercedes,5.0,53057,4.0,Diesel,Automatic,2,Fair,46909.88
Volkswagen,9.4,179557,1.2,Diesel,Manual,1,Good,3778.76
Hyundai,10.3,125140,2.5,Electric,Manual,2,Fair,7143.13
Ford,14.1,140786,3.0,Diesel,Automatic,2,Good,6203.22
Volkswagen,17.2,251611,2.5,Hybrid,Automatic,2,Excellent,2833.98
BMW,6.2,120522,1.8,Diesel,Automatic,1,Good,15574.77
BMW,13.1,167728,3.5,Hybrid,Automatic,2,Excellent,13742.04
Ford,5.0,71324,2.5,Petrol,Automatic,2,Poor,13316.56
BMW,12.9,173597,2.2,Hybrid,Automatic,1,Excellent,8561.45
Nissan,5.6,80760,1.4,Petrol,Manual,1,Poor,6785.72
Ford,10.6,152749,1.4,Diesel,Automatic,1,Fair,3152.36
Ford,14.5,248359,1.0,Diesel,Manual,1,Good,1500
Mercedes,10.0,59379,1.4,Petrol,Manual,2,Fair,8613.81
Nissan,5.7,49966,3.0,Petrol,Automatic,2,Excellent,20624.83
BMW,11.5,143550,2.0,Electric,Automatic,1,Good,10189.85
Toyota,0.8,10813,2.0,Petrol,Automatic,2,Fair,26893.47
Ford,4.1,56331,1.0,Hybrid,Manual,1,Good,8716.54
Ford,13.6,205791,3.0,Diesel,Automatic,2,Fair,3934.16
Audi,6.3,66014,1.6,Diesel,Manual,3,Excellent,14613.71
Volkswagen,12.9,240076,1.6,Hybrid,Automatic,3,Good,2572.49
BMW,15.5,203633,1.8,Petrol,Manual,1,Good,3737.4
Mercedes,10.7,190631,1.0,Electric,Automatic,2,Excellent,4931.68
Volkswagen,5.7,81093,3.5,Diesel,Manual,2,Good,24266.79
Honda,6.8,100909,2.0,Hybrid,Automatic,1,Fair,11320.69
Ford,12.9,215201,2.0,Diesel,Manual,2,Poor,2208.11
Toyota,6.2,99150,3.0,Hybrid,Automatic,1,Poor,14997.12
Mercedes,9.2,62367,2.2,Diesel,Automatic,1,Excellent,20395.15
Honda,16.5,244758,1.4,Hybrid,Manual,1,Fair,1500
Toyota,4.4,57849,2.5,Diesel,Manual,1,Poor,17043.73
Nissan,16.1,307200,3.0,Hybrid,Manual,3,Good,2624.89
Mercedes,15.0,133333,1.4,Diesel,Automatic,4,Good,4559.17
Mercedes,12.1,148730,2.0,Electric,Automatic,2,Good,8701.58
Honda,2.4,40218,1.6,Diesel,Manual,2,Fair,13404.15
Audi,7.7,92767,1.4,Petrol,Manual,4,Excellent,8916.04
Hyundai,17.4,184812,3.5,Petrol,Automatic,2,Poor,2527.9
Ford,2.5,46039,1.6,Hybrid,Manual,1,Good,17202.93
Honda,2.8,41165,3.0,Diesel,Manual,2,Poor,21115.35
Mercedes,7.3,91742,1.2,Hybrid,Manual,1,Good,12011.72
Toyota,16.5,199865,1.6,Electric,Manual,1,Fair,2052.24
Nissan,15.6,168662,3.0,Electric,Manual,4,Good,3965.12
Maruti,0.6,2094,1.0,Electric,Automatic,2,Good,13797.36
Mercedes,15.7,213849,1.8,Petrol,Automatic,1,Fair,3287.47
Volkswagen,11.7,195462,2.0,Hybrid,Automatic,4,Excellent,5093.87
Volkswagen,1.0,20596,1.8,Diesel,Automatic,4,Good,27582.14
Audi,14.7,155262,3.5,Electric,Automatic,1,Excellent,11621.52
Audi,6.3,111518,4.0,Hybrid,Automatic,1,Poor,27361.91
Toyota,9.1,155360,1.6,Petrol,Automatic,1,Good,6064.11
BMW,6.0,82900,1.0,Diesel,Automatic,2,Excellent,11289.15
Hyundai,5.4,103987,1.6,Electric,Manual,4,Good,8763.89
Toyota,13.2,330890,1.6,Diesel,Automatic,1,Excellent,2662.89
Hyundai,14.7,271421,1.8,Petrol,Manual,1,Excellent,1879.76
Mercedes,8.9,120804,1.2,Electric,Manual,2,Fair,7415.48
Audi,17.8,296809,1.0,Petrol,Automatic,1,Good,1500
BMW,7.8,115496,1.8,Electric,Automatic,2,Fair,13325.22
Nissan,10.4,147186,4.0,Diesel,Automatic,2,Fair,9171.96
Toyota,15.2,287332,2.0,Petrol,Manual,1,Excellent,2555.23
Toyota,6.9,91225,1.8,Electric,Manual,2,Poor,8767.31
Hyundai,7.0,91269,2.0,Hybrid,Manual,2,Good,9374.45
Nissan,11.1,152113,4.0,Diesel,Manual,1,Fair,9473.42
BMW,10.6,195589,3.5,Hybrid,Manual,1,Excellent,14706.29
Maruti,7.1,92922,4.0,Hybrid,Manual,1,Good,17644.9
Ford,1.6,22547,2.5,Petrol,Automatic,1,Fair,29727.7
Audi,0.9,20742,1.2,Diesel,Manual,1,Good,25038.86
BMW,4.9,85109,3.5,Hybrid,Manual,3,Good,37986.65
BMW,12.5,130732,4.0,Petrol,Manual,2,Good,13653.71
Maruti,3.1,44417,1.0,Hybrid,Manual,1,Fair,7458.23
Nissan,2.7,31265,1.4,Hybrid,Automatic,1,Fair,13810.28
Hyundai,5.5,72197,3.0,Hybrid,Manual,3,Poor,13487.16
Ford,12.6,189857,3.0,Petrol,Manual,4,Excellent,4686.23
Maruti,10.2,147983,1.8,Electric,Automatic,1,Fair,4470.77
Maruti,7.8,103115,1.0,Electric,Automatic,1,Good,4099.69
Hyundai,3.6,59355,2.5,Electric,Automatic,1,Fair,21272.23
Maruti,5.3,85837,2.0,Petrol,Automatic,1,Fair,9846.7
Nissan,9.3,144774,2.5,Electric,Manual,1,Excellent,9112.18
Ford,16.1,190242,4.0,Hybrid,Automatic,1,Excellent,5305.49
Hyundai,3.9,69895,2.5,Hybrid,Manual,1,Fair,16830.61
BMW,1.8,25614,4.0,Hybrid,Automatic,2,Excellent,92464.02
Maruti,9.7,165927,1.2,Electric,Manual,2,Good,3276.43
Mercedes,2.0,27589,2.2,Petrol,Automatic,2,Good,43369.03
Toyota,16.8,160469,1.2,Hybrid,Automatic,3,Excellent,1912.51
Honda,13.2,220502,1.0,Electric,Manual,1,Poor,1500
Maruti,7.0,75946,2.5,Diesel,Automatic,1,Good,11923.15
Toyota,16.7,251781,3.5,Hybrid,Manual,2,Good,3321.16
Hyundai,1.0,15055,1.4,Electric,Automatic,2,Excellent,21868.4
Maruti,3.6,42756,1.2,Hybrid,Automatic,3,Fair,8171.03
Audi,5.2,55932,2.5,Electric,Manual,3,Good,27586.91
Audi,13.6,153776,1.8,Diesel,Automatic,2,Good,5372.73
Mercedes,12.2,185852,1.4,Electric,Manual,1,Fair,4674.65
Hyundai,2.1,30909,1.6,Diesel,Automatic,2,Fair,17030.23
Volkswagen,13.5,155132,4.0,Petrol,Automatic,2,Excellent,9154.39
Honda,14.6,194509,2.5,Electric,Automatic,2,Good,4666.26
Nissan,1.9,24607,1.8,Petrol,Manual,4,Fair,14901.55
Toyota,12.3,171574,2.5,Hybrid,Manual,1,Good,6295.81
BMW,6.1,82264,2.5,Petrol,Manual,2,Excellent,24590.2
Honda,17.3,190040,1.8,Electric,Manual,2,Excellent,2431.74
Hyundai,15.0,264204,2.2,Petrol,Automatic,2,Excellent,2259.72
Nissan,0.6,14698,1.0,Hybrid,Automatic,1,Good,14861.92
Audi,12.1,240728,1.4,Electric,Manual,2,Good,3668.23
Nissan,15.6,183777,3.5,Electric,Automatic,4,Good,4672.68
Nissan,5.4,68088,1.8,Diesel,Automatic,4,Good,10676.17
Audi,17.8,241832,1.4,Hybrid,Manual,1,Good,1780.69
Mercedes,6.5,53585,1.4,Hybrid,Automatic,3,Fair,13307.45
Maruti,8.5,86647,3.0,Electric,Automatic,1,Good,12776.86
Audi,13.8,194006,1.2,Diesel,Manual,1,Fair,2714.31
Maruti,8.1,106205,2.5,Diesel,Automatic,1,Excellent,11695.94
Maruti,1.0,9001,1.4,Electric,Automatic,1,Excellent,19841.91
Volkswagen,2.6,30119,1.2,Hybrid,Manual,2,Fair,13258.58
BMW,15.7,301951,1.0,Petrol,Automatic,1,Good,1693.39
BMW,2.3,35130,1.0,Electric,Manual,1,Excellent,22084.7
Audi,17.3,273094,1.4,Hybrid,Manual,1,Good,1884.17
Hyundai,7.8,126682,1.2,Petrol,Manual,1,Excellent,4889.08
Nissan,15.3,257765,3.0,Petrol,Automatic,1,Good,3095.57
Nissan,6.3,73084,2.2,Electric,Automatic,1,Poor,11294.26
Ford,11.5,149119,3.0,Diesel,Manual,3,Fair,5667.06
Volkswagen,10.7,147437,2.0,Hybrid,Automatic,1,Good,6777.32
Ford,17.9,308780,3.0,Petrol,Automatic,1,Excellent,2339.95
Ford,14.8,122596,3.0,Petrol,Manual,1,Excellent,5605.24
Toyota,4.1,69395,2.2,Electric,Manual,2,Poor,15105.0
Ford,8.0,79321,3.0,Diesel,Automatic,1,Good,14108.19
Volkswagen,17.7,289796,1.6,Hybrid,Automatic,2,Fair,1500
Toyota,7.6,100887,4.0,Electric,Automatic,2,Fair,20706.25
Hyundai,8.9,135389,2.0,Diesel,Automatic,1,Fair,6526.15
BMW,6.4,91404,2.0,Petrol,Manual,2,Excellent,17690.3
Ford,3.5,48345,2.0,Petrol,Automatic,2,Fair,17059.62
Ford,6.3,94807,2.0,Diesel,Automatic,3,Poor,8322.71
Toyota,5.6,46561,1.2,Petrol,Automatic,2,Good,9505.14
Audi,4.6,61317,2.2,Electric,Automatic,2,Good,26743.76
Mercedes,9.5,126953,1.8,Diesel,Manual,1,Excellent,12685.72
Ford,5.5,39177,3.5,Hybrid,Manual,1,Fair,25012.92
Ford,4.7,69216,3.5,Electric,Manual,1,Excellent,29393.69
Maruti,6.2,110938,1.0,Petrol,Manual,3,Excellent,4562.48
Nissan,1.0,26430,1.2,Hybrid,Manual,3,Good,14048.45
Volkswagen,10.1,130638,1.0,Petrol,Manual,1,Excellent,4263.91
Honda,6.9,105015,1.6,Diesel,Automatic,1,Excellent,9810.7
Ford,9.5,113467,2.5,Hybrid,Automatic,2,Good,9812.3
Hyundai,8.6,106086,3.5,Hybrid,Automatic,2,Good,14023.0
Hyundai,6.2,100162,4.0,Diesel,Manual,1,Good,22618.98
Hyundai,15.8,265890,1.8,Electric,Manual,2,Excellent,1975.9
Ford,14.7,140801,1.0,Diesel,Manual,1,Good,1684.22
Honda,11.2,215045,1.4,Electric,Automatic,1,Good,3629.51
Toyota,14.3,267186,4.0,Electric,Automatic,1,Good,6314.43
Nissan,3.0,54957,1.0,Diesel,Manual,2,Excellent,10208.16
Mercedes,0.7,500,1.4,Hybrid,Manual,1,Fair,30007.23
Toyota,10.6,178130,1.2,Petrol,Automatic,2,Good,3118.11
Maruti,10.4,176064,1.0,Electric,Manual,1,Fair,2234.4
BMW,16.3,226778,2.0,Petrol,Manual,1,Good,3500.29
Mercedes,14.5,172267,2.0,Hybrid,Manual,3,Good,5392.08
Volkswagen,2.0,37980,2.5,Petrol,Manual,1,Fair,26055.27
BMW,9.3,94860,1.6,Electric,Manual,1,Good,11704.96
Maruti,1.4,9312,3.0,Hybrid,Automatic,1,Good,36990.51
Honda,12.3,238741,3.5,Diesel,Manual,1,Poor,4029.53
BMW,2.1,35373,1.4,Hybrid,Automatic,1,Good,31247.37
Honda,16.4,191319,1.2,Petrol,Manual,3,Fair,1500
Audi,5.6,78865,2.0,Diesel,Manual,2,Excellent,21890.75
Mercedes,10.9,142250,2.2,Electric,Automatic,2,Good,12232.7
Audi,8.4,93936,1.4,Hybrid,Manual,1,Fair,9040.14
Volkswagen,1.0,5302,1.6,Petrol,Manual,2,Fair,18995.78
Toyota,6.0,129436,2.5,Diesel,Automatic,3,Excellent,13897.86
Toyota,0.7,7775,3.5,Hybrid,Automatic,2,Excellent,62011.85
Ford,17.8,266437,1.6,Petrol,Automatic,1,Good,1500
Toyota,10.6,147549,1.2,Hybrid,Manual,1,Excellent,4299.7
BMW,15.3,189766,2.2,Hybrid,Automatic,1,Good,5201.84
Maruti,15.8,165061,1.4,Petrol,Automatic,1,Good,1723.64
Hyundai,16.5,200650,1.4,Electric,Automatic,1,Poor,1500
Honda,16.1,271622,2.2,Electric,Manual,2,Excellent,2223.0
Audi,10.0,105076,1.6,Hybrid,Manual,1,Excellent,10457.83
BMW,7.7,106865,2.5,Hybrid,Automatic,1,Fair,19062.62
Mercedes,2.2,28086,1.6,Petrol,Automatic,1,Good,32138.18
Audi,8.9,141406,1.0,Electric,Manual,1,Excellent,6924.79
Mercedes,4.9,64585,1.2,Petrol,Automatic,2,Fair,13717.29
Nissan,7.2,91608,1.2,Diesel,Automatic,1,Good,6941.15
Ford,7.5,104720,1.0,Electric,Automatic,4,Fair,4433.42
BMW,7.1,129218,1.8,Diesel,Automatic,1,Poor,9736.21
Toyota,4.0,60937,4.0,Electric,Automatic,3,Good,38449.19
Toyota,4.5,71887,1.0,Hybrid,Manual,1,Fair,7630.83
BMW,17.5,257902,2.2,Electric,Manual,2,Good,2960.87
BMW,7.3,65821,3.0,Petrol,Automatic,3,Good,26870.14
Toyota,17.6,252013,3.5,Petrol,Automatic,2,Fair,2656.19
BMW,7.7,115320,1.8,Petrol,Manual,1,Good,11971.24
Mercedes,10.3,189497,1.6,Hybrid,Manual,1,Good,7437.17
Hyundai,13.0,94906,3.5,Electric,Manual,2,Good,9521.03
Mercedes,11.2,131770,2.2,Diesel,Manual,4,Fair,7654.52
Hyundai,15.3,221840,1.4,Petrol,Manual,1,Poor,1500
Honda,11.8,177799,2.5,Electric,Automatic,2,Excellent,6829.52
BMW,10.1,82162,1.4,Hybrid,Manual,2,Good,9092.99
Toyota,1.4,25446,2.5,Petrol,Manual,2,Good,31519.71
Volkswagen,17.2,209251,1.6,Electric,Automatic,1,Poor,1545.66
Mercedes,3.5,52534,4.0,Electric,Automatic,2,Fair,68556.58
BMW,11.7,118549,2.5,Hybrid,Automatic,3,Good,12086.5
Maruti,17.9,240181,1.2,Diesel,Automatic,3,Good,1500
Audi,2.2,15019,1.2,Petrol,Automatic,4,Good,21185.8
Nissan,14.3,265250,1.8,Petrol,Automatic,2,Excellent,2152.54
Mercedes,16.8,233194,1.8,Petrol,Manual,4,Fair,2255.31
BMW,1.6,16459,3.5,Diesel,Automatic,3,Good,76324.74
Nissan,16.6,210776,4.0,Diesel,Manual,1,Fair,2998.26
Audi,17.5,169384,3.0,Hybrid,Automatic,1,Good,5753.14
Ford,6.5,86196,1.4,Petrol,Manual,2,Excellent,8140.42
Ford,7.6,114007,3.5,Hybrid,Automatic,1,Excellent,18147.2
BMW,10.1,137506,1.6,Electric,Automatic,1,Good,8990.04
Nissan,2.8,39007,1.2,Petrol,Manual,2,Fair,10460.38
Maruti,15.2,208814,1.0,Hybrid,Manual,1,Good,1500
Volkswagen,16.6,221648,2.2,Diesel,Manual,1,Fair,2230.46
Maruti,17.4,165630,3.0,Diesel,Automatic,1,Good,3173.65
Audi,15.6,244540,4.0,Petrol,Automatic,2,Good,6052.52
Hyundai,8.2,132429,2.2,Electric,Manual,2,Good,8820.76
Nissan,2.3,36783,3.5,Electric,Manual,3,Fair,33657.1
Ford,13.7,231884,1.0,Hybrid,Manual,1,Excellent,1630.16
Volkswagen,12.1,129006,1.8,Electric,Automatic,1,Excellent,7247.89
Audi,13.7,155069,1.8,Hybrid,Manual,1,Good,5510.61
Hyundai,3.1,47123,1.4,Hybrid,Automatic,1,Good,13283.14
Maruti,10.9,147516,1.0,Diesel,Automatic,2,Fair,2050.54
Maruti,16.8,274558,1.6,Diesel,Automatic,1,Good,1500
Nissan,4.5,81269,1.4,Diesel,Automatic,2,Excellent,10233.11
Maruti,4.1,61931,1.0,Hybrid,Manual,1,Good,6836.43
Mercedes,16.9,306523,1.0,Electric,Manual,1,Fair,1513.27
BMW,12.4,111782,4.0,Diesel,Automatic,1,Good,18366.6
Audi,16.1,223889,4.0,Diesel,Automatic,1,Good,6641.96
Hyundai,13.7,166088,4.0,Hybrid,Automatic,1,Fair,6369.98
Hyundai,15.3,174255,2.0,Diesel,Manual,1,Good,2871.07
Nissan,14.4,181239,2.5,Electric,Manual,1,Fair,3491.37
Maruti,8.0,90749,3.0,Diesel,Manual,2,Good,11348.48
BMW,11.1,184037,3.5,Diesel,Manual,1,Good,12967.98
Nissan,7.0,109686,3.5,Electric,Automatic,2,Good,18058.48
Toyota,2.7,34171,1.0,Hybrid,Manual,1,Good,12927.82
Audi,2.1,32077,1.8,Hybrid,Manual,1,Good,31823.2
Maruti,2.1,34558,1.0,Electric,Manual,3,Good,9707.1
Maruti,13.8,227785,1.6,Diesel,Automatic,1,Good,1755.46
Maruti,6.4,89726,3.5,Electric,Automatic,2,Good,17526.26
Hyundai,4.0,77288,2.5,Petrol,Manual,1,Fair,16143.83
Toyota,12.1,200612,2.5,Hybrid,Manual,2,Poor,3614.2
Audi,4.1,71156,1.4,Electric,Automatic,1,Excellent,24107.86
Honda,8.0,122851,2.2,Petrol,Manual,2,Good,8911.81
Toyota,13.6,193600,1.6,Hybrid,Automatic,1,Fair,2746.71
Nissan,16.0,191353,4.0,Electric,Automatic,2,Good,5004.5
Toyota,14.3,201447,3.5,Hybrid,Manual,3,Good,4991.41
Hyundai,11.7,188833,3.0,Hybrid,Manual,2,Good,6343.01
Mercedes,16.5,203455,1.6,Hybrid,Manual,2,Fair,2348.14
Hyundai,2.8,47449,3.5,Hybrid,Automatic,3,Excellent,36921.3
Mercedes,13.5,241406,2.5,Diesel,Automatic,1,Fair,5303.37
Hyundai,1.3,12435,2.2,Petrol,Automatic,1,Good,28086.13
Maruti,11.8,170040,4.0,Diesel,Automatic,3,Good,7288.21
BMW,6.8,82554,3.0,Petrol,Manual,2,Good,23655.42
Nissan,8.4,146220,1.0,Electric,Automatic,1,Good,4157.63
Volkswagen,0.5,5648,1.8,Hybrid,Automatic,1,Good,30983.76
Honda,12.0,198942,1.2,Petrol,Automatic,1,Fair,2263.64
Maruti,14.8,154948,2.2,Hybrid,Manual,2,Fair,2845.42
Mercedes,2.6,37398,3.0,Electric,Manual,3,Good,55680.29
Volkswagen,0.5,5272,1.6,Petrol,Manual,1,Good,27300.71
Nissan,0.7,17647,1.0,Electric,Automatic,1,Good,16462.64
Hyundai,10.3,136257,2.2,Petrol,Automatic,2,Fair,5883.2
Hyundai,1.1,16889,2.0,Diesel,Automatic,1,Excellent,30103.21
Volkswagen,14.4,206674,2.5,Petrol,Automatic,2,Excellent,4442.76
Nissan,16.4,178545,2.0,Petrol,Automatic,1,Poor,1764.1
BMW,4.1,66109,1.4,Electric,Manual,4,Excellent,21027.41
Mercedes,1.2,20430,1.0,Hybrid,Manual,3,Good,21327.53
Hyundai,9.6,105273,2.0,Electric,Manual,1,Excellent,8004.76
Ford,16.3,129963,1.4,Petrol,Automatic,2,Fair,1700.92
Honda,8.0,102600,2.5,Petrol,Automatic,1,Good,11322.91
Ford,15.6,194126,4.0,Diesel,Manual,1,Good,4490.65
Maruti,15.8,222092,3.0,Diesel,Manual,1,Excellent,2894.62
Hyundai,11.0,168623,3.0,Petrol,Manual,3,Fair,5135.91
Honda,10.5,152120,2.2,Electric,Automatic,1,Excellent,9177.98
BMW,14.4,225339,1.0,Electric,Manual,3,Fair,1808.92
Toyota,4.9,76042,2.2,Petrol,Automatic,3,Good,16854.18
